-0.0002681315264858635,-0.006433368496104299,-0.0074288034354214,-0.004763156743425935,-0.006002583325217166,0.005780742261498244,0.012655580062339314,0.0064563237376599
-0.0002728477445659333,-0.006435335449616366,-0.007430904499400199,-0.00475841817360141,-0.005997800051903731,0.0057847655755001995,0.012659245748429984,0.006463319833674411
-0.000273115965499397,-0.00643598365020557,-0.0074310386098669304,-0.004756339461367066,-0.005996101319325127,0.005786866639478998,0.012658038754229398,0.006464258606941534
-0.0002647787648175674,-0.006429188719891157,-0.007424377790019249,-0.004756205350900334,-0.005995788394902753,0.005787291322623649,0.012665660699088657,0.006468840714554872
-0.00026703629100755346,-0.006430641583280752,-0.007425785949919933,-0.00475846287709032,-0.005997800051903731,0.005785547886556135,0.012667806466556367,0.006463811572052428
-0.0002675280293855702,-0.006432161501903713,-0.007427127054587252,-0.004760921568980404,-0.006000012874604806,0.005783424470832881,0.012666308899677861,0.0064591177057168134
-0.0002662316282071624,-0.006431021562936492,-0.007426009467364486,-0.004762285025392178,-0.006001532793227767,0.005781368110342993,0.012669616957857247,0.0064520545544689365
-0.00026772919508566797,-0.006431781522247972,-0.007427171758076162,-0.004762352080625544,-0.0060018010141612305,0.005781681034765367,0.012671338042180305,0.0064618222667959056
-0.00026793036078576573,-0.006433547310059942,-0.007428982249377042,-0.0047683870516284765,-0.006008260668308814,0.005775131973639962,0.01266617478921113,0.0064554073161372325
-0.0002703890526758495,-0.006435693077527651,-0.007431150368589207,-0.004765414269615921,-0.0060055114037408115,0.005777613017274501,0.012664856036288266,0.006456927234760193
-0.0002700537765090199,-0.006434821359493894,-0.0074301668918331735,-0.004760720403280306,-0.00600032579902718,0.005782552752799124,0.01266883464680131,0.006454937929503671
-0.00027240070967682713,-0.006438218824651101,-0.007432871452912266,-0.0047672918161501664,-0.006007366598530602,0.005776160153884906,0.012661950309509076,0.006447986536978071
-0.0002690479480085311,-0.006435536615316464,-0.007429921022644165,-0.004766330691138588,-0.006006293714796747,0.005776674244007378,0.012661995012997987,0.006451428705624188
-0.0002689138375417992,-0.006433547310059942,-0.007428155234832196,-0.004765637787060474,-0.006004617333962599,0.005777925941696876,0.012666130085722219,0.006455206150437135
-0.000271953674787721,-0.006435290746127456,-0.007430546871488914,-0.0047680964789505575,-0.00600685250840813,0.005775601360273524,0.01266727002468944,0.0064495064556010315
-0.000268533857886059,-0.006433323792615389,-0.007428691676699123,-0.004761659176547429,-0.006000973999616384,0.005781658683020912,0.012672880312547721,0.006461531694117987
-0.0002668351253074557,-0.006431692115270151,-0.007427194109820618,-0.004759088725935069,-0.005998492955981845,0.005783916209210898,0.012676210722471562,0.006472685214601185
-0.00026667866309626855,-0.006431401542592232,-0.0074276858481986344,-0.004756764144511717,-0.005995989560602851,0.005787268970879194,0.012676814219571855,0.006466270263942512
-0.0002668351253074557,-0.0064305521763029306,-0.007427015295864975,-0.004753478438076787,-0.005992100357067627,0.0057905993808030345,0.012679384670184216,0.006464593883108364
-0.0002642870264395507,-0.00642684178672335,-0.00742299198186302,-0.004748896330463449,-0.005987920580854485,0.0057947568052717216,0.012687453649932581,0.00647237229017881
-0.0002689138375417992,-0.006430798045491939,-0.007427015295864975,-0.00475189146422046,-0.005991340397756147,0.005791851078492532,0.012683787963841911,0.006470248874455556
-0.00027839097719084945,-0.0064414151241082105,-0.007436559490747391,-0.004762016804458714,-0.00600142103450549,0.005781971607443286,0.012671248635202484,0.006452725106802596
-0.0002702996456980283,-0.00643488841472726,-0.0074293622290327824,-0.00475446191483282,-0.00599413436581306,0.005789258276135716,0.012678110620750263,0.006460123534217302
-0.00027490410505582154,-0.006441079847941381,-0.007435240737824528,-0.004763804944015139,-0.006003812671162208,0.005779401156830926,0.012671718021836045,0.006453194493436157
-0.0002751052707559193,-0.006439358763618322,-0.007433586708734835,-0.00476608482194958,-0.006005824328163186,0.005777054223663119,0.012672902664292177,0.00645522850218159
-0.0002740770905109752,-0.006437548272317442,-0.007431932679645143,-0.0047633579091260324,-0.0060029633048729065,0.005780161116142406,0.012675249597459984,0.006456547255104453
-0.00027076903233158974,-0.006435469560083098,-0.007430524519744458,-0.004763022632959203,-0.006002426863005979,0.005780898723709431,0.012673193236970096,0.006462559874362931
-0.00026953968638654787,-0.0064345531385604305,-0.007429652801710701,-0.004758731098023784,-0.005998492955981845,0.005785123203411484,0.01266946049564606,0.006461978729007093
-0.000269696148597735,-0.0064336814205266735,-0.007429094008099319,-0.004756495923578253,-0.005996213078047404,0.005787179563901373,0.012670354565424272,0.0064660467464979585
-0.0002700314247645646,-0.006434687249027162,-0.007429965726133076,-0.0047562724061337,-0.005995877801880574,0.00578738072960147,0.01266802998400092,0.00646794664477666
-0.00026920441021971827,-0.00643341319959321,-0.007428691676699123,-0.0047563618131115214,-0.005995833098391664,0.005787023101690185,0.012666152437466674,0.0064674996098875535
-0.0002731606689883076,-0.006436542443816953,-0.007431485644756037,-0.004759803981757639,-0.005999632894949066,0.005783692691766345,0.012667381783411716,0.006455653185326241
-0.0002705902183759473,-0.006433860234482316,-0.007428736380188034,-0.004756451220089343,-0.005996235429791859,0.005786933694712364,0.012677328309694327,0.006461464638884621
-0.0002733841864328607,-0.006436900071728238,-0.007432558528489891,-0.004756741792767262,-0.00599628013328077,0.005786464308078803,0.012677998862027987,0.006460972900506604
-0.0002693161689419948,-0.006436497740328042,-0.007432558528489891,-0.004759848685246549,-0.005999990522860351,0.00578337976734397,0.012674534341637414,0.006463364537163322
-0.00026909265149744173,-0.006436587147305863,-0.007432223252323062,-0.004757837028245572,-0.005998358845515113,0.005785234962133761,0.012672388574169705,0.006464057441241436
-0.0002702325904646624,-0.006436944775217148,-0.007432156197089696,-0.004755937129966871,-0.005996078967580672,0.00578733602611256,0.01267026515844645,0.006458044821982959
-0.00027014318348684115,-0.006436095408927847,-0.007430524519744458,-0.00475989338873546,-0.005999722301926887,0.005783357415599515,0.0126717403735805,0.006466784354064984
-0.0002693832241753607,-0.006436117760672302,-0.007430546871488914,-0.004759759278268728,-0.006000012874604806,0.005783759746999711,0.012671136876480207,0.006461509342373531
-0.0002707019770982238,-0.006436900071728238,-0.007431485644756037,-0.004755221874144301,-0.005995877801880574,0.005787872467979487,0.012670891007291199,0.006461107010973336
-0.00027074668058713443,-0.006435536615316464,-0.0074307480371890115,-0.004751220911886801,-0.005991988598345351,0.0057919851889592635,0.012676501295149481,0.00646685140929835
-0.0002675503811300255,-0.006431647411781241,-0.007427529385987447,-0.004745163589139413,-0.005985886572109052,0.00579790840123992,0.012686559580154369,0.006477155563492246
-0.00027273598584365673,-0.00643669890602814,-0.007432111493600785,-0.004750885635719971,-0.005991340397756147,0.005792655741292923,0.012682692728363601,0.006466717298831618
-0.000271953674787721,-0.006435000173449537,-0.007430546871488914,-0.004750818580486605,-0.005990915714611496,0.005792521630826191,0.012682513914407958,0.006466694947087162
-0.00026797506427467634,-0.006434441379838154,-0.007429853967410799,-0.004756160647411424,-0.00599594485711394,0.005787179563901373,0.012674176713726129,0.006466225560453601
-0.000266566904373992,-0.006431535653058964,-0.007427127054587252,-0.004751377374097988,-0.005991094528567139,0.005792409872103914,0.012675137838737707,0.006476775583836506
-0.00026871267184170146,-0.006433189682148657,-0.007428669324954668,-0.004752807885743128,-0.0059931285373125715,0.005790979360458775,0.01267931761495085,0.006468997176766059
-0.0002702549422091177,-0.006434217862393601,-0.0074298763191552545,-0.004758664042790418,-0.005999409377504513,0.005784944389455842,0.01268045755391807,0.006458380098149788
-0.0002633706049168831,-0.006427378228590277,-0.007423014333607475,-0.004755534798566675,-0.005996727168169876,0.005787514840068202,0.012691879295334732,0.006475501534402553
-0.0002766028376344249,-0.006442309193886423,-0.007437475912270059,-0.00476756003708363,-0.006008886517153563,0.005775936636440353,0.012684771440597944,0.006450020545723504
-0.00027363005562186906,-0.00643850939732902,-0.007433162025590185,-0.004761860342247527,-0.006002583325217166,0.005781748089998733,0.012692527495923936,0.006441571586319398
-0.00027622285797868464,-0.006441660993297219,-0.007436403028536204,-0.004765883656249482,-0.006006740749685853,0.005777322444596582,0.012687610112143768,0.006446265452655012
-0.00027143958466524894,-0.006438598804306841,-0.007433251432568006,-0.004767358871383532,-0.006008037150864261,0.0057757131189958,0.012684279702219928,0.006447673612555696
-0.00026920441021971827,-0.0064378388449953606,-0.0074321338453452405,-0.004765078993449091,-0.006005600810718633,0.005778171810885884,0.012682513914407958,0.006454580301592386
-0.0002709254945427769,-0.006439358763618322,-0.0074337431709460226,-0.00476317909517039,-0.006003320932784191,0.005780295226609138,0.01267893763529511,0.0064588271330388945
-0.0002726018753769249,-0.006440699868285641,-0.0074351960343356175,-0.004763424964359398,-0.00600361150546211,0.005780585799287057,0.012671941539280598,0.006456614310337819
-0.00027244541316573775,-0.0064406104613078195,-0.00743465959246869,-0.004758395821856954,-0.00599847060423739,0.005785659645278412,0.012670153399724174,0.006466069098242414
-0.00027181956432098916,-0.006440588109563364,-0.007434525482001958,-0.004757211179400823,-0.0059968389268921524,0.0057872466191347385,0.01267022045495754,0.00646175521156254
-0.0002733618346884054,-0.006441057496196926,-0.007435084275613341,-0.00475736764161201,-0.005997129499570071,0.005786531363312169,0.0126727909055699,0.006470248874455556
-0.00027325007596612884,-0.006441146903174747,-0.007434950165146609,-0.004754216045643812,-0.005993776737901775,0.005789459441835814,0.012675540170137903,0.006479882476315793
-0.0002723783579323718,-0.0064413704206193,-0.007435263089568983,-0.004750885635719971,-0.005989954589599918,0.0057930804244375736,0.012675741335838,0.0064712770547005
-0.00027360770387741375,-0.0064411916066636574,-0.007435061923868886,-0.004747085839162569,-0.005986378310487069,0.005796612000061512,0.012681798658585389,0.006474071022757414
-0.00027354064864404783,-0.006440051667696437,-0.007434436075024137,-0.004745588272284064,-0.0059853277784976695,0.005798221325662294,0.012686872504576743,0.006475322720446911
-0.00027300420677712047,-0.006442197435164146,-0.007437073580869863,-0.004751869112476005,-0.005991429804733968,0.005791806375003621,0.012683899722564188,0.006478630778626296
-0.000271663102109802,-0.0064381294176732795,-0.0074330055633789974,-0.004754238397388267,-0.00599446964197989,0.005788900648224431,0.012687587760399313,0.006466359670920333
-0.0002697185003421903,-0.00643488841472726,-0.007429786912177433,-0.0047541042869215355,-0.005994201421046426,0.005789101813924529,0.012695142650025207,0.006462157542962735
-0.0002709478462872322,-0.006435804836249928,-0.007431150368589207,-0.004754372507854999,-0.005994156717557516,0.005789012406946708,0.012698741280882511,0.006459162409205724
-0.0002730265585215758,-0.006437503568828531,-0.007432782045934444,-0.004757546455567653,-0.005997509479225812,0.005785771404000688,0.01269498618781402,0.006453015679480515
-0.00027356300038850314,-0.006437391810106254,-0.007432156197089696,-0.00475622770264479,-0.005996235429791859,0.005786888991223454,0.01269465091164719,0.006456591958593364
-0.0002654940206401373,-0.006429859272224816,-0.007424735417930534,-0.004753925472965893,-0.005993240296034848,0.005789861773236009,0.01270189287685071,0.006465867932542316
